id,length,aliphatic_index,ivywrel_fraction,gravy,charged_fraction,log_acidic_basic_ratio,aromatic_fraction,t40_binary,t40_raw,t45_binary,t45_raw,t50_binary,t50_raw,t55_binary,t55_raw,t60_binary,t60_raw,t65_binary,t65_raw,t70_binary,t70_raw,t75_binary,t75_raw,t80_binary,t80_raw
s1601_n421,421,74.58432304038006,0.4299287410926366,-0.7263657957244654,0.334916864608076,0.12848401737294962,0.14251781472684086,1,0.9997,1,0.9996,1,0.9991,1,0.9982,1,0.9963,1,0.9976,1,0.9906,1,0.9771,1,0.9744
s1602_n465,465,42.81720430107527,0.2774193548387097,-0.9374193548387098,0.1827956989247312,0.4973246408079494,0.16344086021505377,0,0.2349,0,0.09751,0,0.08651,0,0.1238,0,0.1347,0,0.03441,0,0.005864,0,0.006767,0,0.001736
s1603_n514,514,84.99999999999999,0.4357976653696497,-0.787354085603113,0.25680933852140075,0.2961774928695691,0.058365758754863814,1,0.9945,1,0.9915,1,0.9883,1,0.9367,1,0.9852,1,0.9513,1,0.9364,0,0.2427,0,0.02886
s1604_n590,590,101.40677966101694,0.5881355932203389,-0.5991525423728814,0.3830508474576271,-0.2016453635280694,0.025423728813559324,1,0.9999,1,1.0,1,1.0,1,0.999,1,0.9992,1,0.9997,1,0.9759,0,0.0009499,0,0.0001199
s1605_n605,605,102.64462809917354,0.709090909090909,-0.6072727272727275,0.4578512396694215,1.0465121292942565,0.0743801652892562,1,0.9993,1,0.9864,1,0.9769,1,0.9723,1,0.9908,1,0.9962,1,0.9965,1,0.998,1,0.9845
s1606_n678,678,102.03539823008848,0.6725663716814159,-0.8067846607669614,0.4542772861356932,-0.2596373105057562,0.011799410029498525,1,0.9995,1,0.9993,1,0.9994,1,0.9911,1,0.9968,1,0.999,1,0.896,0,0.001349,0,0.00144
s1607_n708,708,109.37853107344633,0.3531073446327684,-0.5734463276836157,0.10310734463276837,0.034762106259212,0.03389830508474576,1,0.9991,1,0.9963,1,0.9936,1,0.9432,1,0.9143,1,0.8887,1,0.7941,0,0.07571,0,0.0001513
s1608_n791,791,76.3969658659924,0.15423514538558786,0.5929203539823007,0.04551201011378003,0.09177037335564528,0.03792667509481669,1,0.6851,1,0.7073,1,0.6733,0,0.4898,0,0.4158,1,0.7225,0,0.008169,0,6.942e-06,0,3.271e-08
s1609_n304,304,118.68421052631581,0.4769736842105263,-0.35493421052631596,0.3519736842105263,-0.1529674602085435,0.09210526315789473,1,0.9999,1,0.9998,1,0.9997,1,0.9995,1,0.9989,1,0.9992,1,0.9956,1,0.9843,1,0.9883
s1610_n373,373,123.61930294906165,0.4235924932975872,-0.3828418230563007,0.2520107238605898,-0.36367680480187037,0.08310991957104558,1,0.9994,1,0.9978,1,0.9926,1,0.9937,1,0.9703,1,0.9918,1,0.864,1,0.5242,1,0.837
s1611_n408,408,65.58823529411764,0.27205882352941174,-0.259313725490196,0.0857843137254902,0.49291552190289445,0.125,1,0.9512,1,0.9318,1,0.9294,1,0.8233,1,0.5645,1,0.6722,0,0.4043,1,0.8739,0,0.1445
s1612_n487,487,108.66529774127312,0.6960985626283367,-0.7139630390143737,0.46611909650924027,-0.018967839075980066,0.01642710472279261,1,0.9999,1,0.9999,1,1.0,1,0.9992,1,0.9996,1,0.9998,1,0.9936,0,0.156,0,0.02145
s1613_n535,535,76.67289719626169,0.3682242990654206,-0.7514018691588784,0.28037383177570097,0.8195439355418688,0.05046728971962617,1,0.9532,1,0.9349,1,0.9151,1,0.9345,1,0.9347,1,0.8782,1,0.8153,1,0.586,0,0.2889
s1614_n596,596,67.70134228187918,0.3926174496644296,-0.7994966442953022,0.2600671140939597,0.18533191579059388,0.1325503355704698,1,0.9953,1,0.9937,1,0.983,1,0.9886,1,0.9651,1,0.9884,1,0.9716,1,0.9234,1,0.8158
s1615_n618,618,121.22977346278319,0.551779935275081,-0.5758899676375402,0.39158576051779936,0.10011515288326775,0.08252427184466019,1,0.9999,1,0.9998,1,0.9991,1,0.9991,1,0.9984,1,0.9995,1,0.9904,1,0.9794,1,0.9925
s1616_n655,655,103.66412213740458,0.4000000000000001,-0.022442748091603015,0.21374045801526717,-0.09828654183685977,0.03358778625954199,0,0.09144,0,0.114,0,0.3014,0,0.2146,0,0.06096,0,0.01648,0,0.111,0,0.08067,0,0.007835
s1617_n702,702,99.71509971509971,0.3675213675213675,-0.7323361823361826,0.14672364672364674,0.37787002589670354,0.03276353276353276,1,0.9164,1,0.9236,1,0.8551,1,0.7124,0,0.4572,0,0.2485,0,0.386,0,0.0424,0,0.0003364
s1618_n771,771,109.68871595330738,0.7704280155642024,-0.7347600518806743,0.4967574578469521,1.0280287236002437,0.03631647211413748,1,0.9998,1,0.9942,1,0.981,1,0.997,1,0.9985,1,0.9996,1,0.9955,1,0.9985,1,0.9985
s1619_n322,322,104.56521739130436,0.6987577639751552,-0.7152173913043479,0.42857142857142855,0.13763300723650546,0.049689440993788817,1,1.0,1,1.0,1,1.0,1,0.9996,1,0.9997,1,0.9999,1,0.9979,1,0.9728,1,0.9793
s1620_n386,386,81.26943005181346,0.4818652849740933,-0.4375647668393783,0.28497409326424866,0.5195251032727498,0.05958549222797928,1,0.9124,1,0.826,1,0.8139,1,0.7881,1,0.7687,1,0.768,1,0.849,1,0.6025,0,0.2615
s1621_n403,403,80.9925558312655,0.37468982630272957,-0.5508684863523575,0.16129032258064516,0.3405385369476548,0.05955334987593052,1,0.9591,1,0.9094,1,0.8563,1,0.6927,1,0.6767,1,0.7811,1,0.629,1,0.7859,0,0.1862
s1622_n478,478,104.37238493723848,0.5815899581589958,-0.9562761506276154,0.40167364016736407,-0.098925304243382,0.02092050209205021,1,0.9984,1,0.9941,1,0.9549,1,0.9696,1,0.9891,1,0.9961,1,0.9963,1,0.9956,1,0.9685
s1623_n526,526,54.92395437262358,0.24524714828897337,-0.3461977186311786,0.2623574144486692,1.6595993124367443,0.0019011406844106464,0,0.3493,0,0.1302,0,0.006837,0,0.01325,0,0.07684,0,0.02238,0,0.008832,0,2.137e-05,0,5.073e-07
s1624_n597,597,62.629815745393635,0.1457286432160804,0.3571189279731992,0.05025125628140703,-0.4771212547196625,0.03685092127303183,0,0.4356,0,0.3713,0,0.1653,0,0.1082,0,0.1387,0,0.4284,0,0.002935,0,1.997e-05,0,6.63e-08
s1625_n612,612,110.88235294117645,0.38398692810457513,-0.582516339869281,0.2042483660130719,-0.1169698069370247,0.02777777777777778,0,0.1004,0,0.07283,0,0.0923,0,0.1591,0,0.0254,0,0.01093,0,0.04972,0,0.03385,0,3.767e-05
s1626_n694,694,93.29971181556196,0.31700288184438036,-0.7106628242074928,0.06195965417867435,0.3452336581560346,0.05907780979827089,1,0.9499,1,0.8637,1,0.8577,1,0.9048,0,0.3073,1,0.8717,0,0.05857,0,0.1255,0,0.131
s1627_n713,713,93.5203366058906,0.4544179523141655,-0.6995792426367459,0.2819074333800841,0.20481541031757605,0.06732117812061711,1,0.8316,1,0.678,1,0.7198,1,0.8196,1,0.6686,1,0.956,1,0.7201,1,0.8123,1,0.814
s1628_n793,793,83.79571248423707,0.17654476670870115,0.6037831021437577,0.0,0.0,0.04413619167717528,1,0.5261,1,0.5006,1,0.5016,1,0.5738,0,0.4373,1,0.8365,0,0.3597,0,0.008201,0,2.961e-05
s1629_n309,309,115.11326860841424,0.5307443365695793,-0.294822006472492,0.3333333333333333,0.04139268515822508,0.08090614886731393,1,0.9993,1,0.9994,1,0.9994,1,0.9993,1,0.999,1,0.9991,1,0.9978,1,0.9951,1,0.991
s1630_n372,372,84.9462365591398,0.40322580645161293,-0.3373655913978496,0.28494623655913975,0.0160868198934548,0.09408602150537634,1,0.999,1,0.9988,1,0.9974,1,0.9941,1,0.9873,1,0.9909,1,0.9797,1,0.9719,1,0.9601
s1631_n404,404,80.94059405940594,0.4232673267326733,-0.4269801980198023,0.301980198019802,0.5762527277216769,0.034653465346534656,1,0.9984,1,0.9944,1,0.9973,1,0.9641,1,0.9927,1,0.9927,1,0.9345,0,0.1404,0,0.03732
s1632_n450,450,118.08888888888889,0.38888888888888884,-0.5726666666666668,0.3244444444444444,-0.8586708472035307,0.09333333333333332,1,0.9813,1,0.8607,1,0.6579,1,0.9175,1,0.5599,1,0.9777,0,0.1929,0,0.1776,1,0.6898
s1633_n527,527,83.32068311195447,0.41555977229601515,-0.3800759013282732,0.3036053130929791,0.14061894089346239,0.1062618595825427,1,0.9975,1,0.9983,1,0.9979,1,0.995,1,0.9951,1,0.9949,1,0.9902,1,0.9855,1,0.9391
s1634_n583,583,60.737564322469986,0.13550600343053174,-0.3797598627787307,0.0,0.0,0.024013722126929673,0,0.2566,0,0.3481,0,0.1923,0,0.3319,0,0.1145,0,0.01213,0,0.00257,0,0.0001595,0,1.307e-05
s1635_n639,639,99.79655712050078,0.5665101721439749,-0.8039123630672931,0.30672926447574334,0.13262556527459096,0.06572769953051644,1,1.0,1,0.9999,1,0.9998,1,0.9996,1,0.9994,1,0.9993,1,0.9983,1,0.9988,1,0.9981
s1636_n664,664,74.96987951807228,0.18373493975903615,-0.1908132530120483,0.0,0.0,0.0,0,0.03164,0,0.02372,0,0.005949,0,0.01629,0,0.009334,0,0.001844,0,0.000595,0,7.133e-05,0,4.05e-06
s1637_n740,740,60.00000000000001,0.12297297297297298,0.45770270270270275,0.01756756756756757,0.3010299956639812,0.06756756756756757,1,0.8666,1,0.8797,1,0.9175,1,0.8815,1,0.6581,1,0.903,0,0.4248,0,0.002187,0,8.337e-06
s1638_n788,788,144.5177664974619,0.4441624365482233,-0.04492385786802022,0.12309644670050761,-0.20554623839395703,0.08248730964467005,1,0.8053,0,0.4829,0,0.4413,1,0.7217,0,0.2928,1,0.9399,0,0.02508,0,0.03173,0,0.1576
s1639_n332,332,93.855421686747,0.6174698795180724,-0.9894578313253013,0.44277108433734946,0.2579953634387793,0.03614457831325301,1,1.0,1,1.0,1,1.0,1,0.9993,1,0.9998,1,0.9998,1,0.9823,0,0.003261,0,0.0004767
s1640_n379,379,67.9155672823219,0.33509234828496043,-0.20079155672823218,0.19261213720316622,0.6784483371914171,0.08970976253298153,0,0.2202,0,0.1823,0,0.1265,0,0.06541,0,0.0153,0,0.01584,0,0.005296,0,0.00175,0,9.592e-06
s1641_n416,416,104.92788461538463,0.545673076923077,-0.31490384615384615,0.33413461538461536,0.05551732784983141,0.02403846153846154,1,0.9997,1,0.9998,1,0.9999,1,0.9972,1,0.9964,1,0.9923,1,0.9463,0,0.004058,0,0.001743
s1642_n495,495,99.9191919191919,0.5757575757575757,-0.7622222222222225,0.3919191919191919,0.2649546302187014,0.11717171717171716,1,1.0,1,1.0,1,0.9999,1,0.9998,1,0.9998,1,0.9997,1,0.9985,1,0.9971,1,0.997
s1643_n541,541,73.80776340110906,0.31977818853974127,-0.1611829944547135,0.17375231053604437,0.3424226808222063,0.04251386321626618,0,0.3869,0,0.3034,0,0.09497,0,0.1275,0,0.09946,0,0.08885,0,0.02017,0,0.0002451,0,4.629e-06
s1644_n580,580,92.1896551724138,0.47068965517241385,-0.6512068965517239,0.3568965517241379,0.09597504067298336,0.11896551724137931,1,0.9999,1,0.9999,1,0.9997,1,0.9996,1,0.9992,1,0.9993,1,0.998,1,0.995,1,0.9924
s1645_n626,626,64.2811501597444,0.14536741214057508,0.3654952076677316,0.0,0.0,0.06230031948881789,1,0.8328,1,0.8546,1,0.8686,1,0.8235,1,0.659,1,0.83,0,0.3922,0,0.001638,0,2.095e-05
s1646_n674,674,102.72997032640949,0.45845697329376855,-0.8318991097922849,0.27448071216617215,0.14533189525014328,0.07270029673590504,1,0.9998,1,0.9994,1,0.997,1,0.9974,1,0.9936,1,0.9967,1,0.9637,1,0.9387,1,0.9704
s1647_n709,709,56.57263751763046,0.45275035260930885,-1.10098730606488,0.4301833568406206,1.8793826371743427,0.0155148095909732,1,0.9693,0,0.179,0,0.0484,0,0.008596,0,0.07717,0,0.4518,0,0.2615,0,0.1175,0,0.005566
s1648_n764,764,55.183246073298434,0.1387434554973822,-0.040183246073298436,0.003926701570680629,0.6020599913279624,0.08376963350785341,0,0.1767,0,0.1371,0,0.08365,0,0.1789,0,0.1607,0,0.4407,0,0.06296,0,0.07783,0,0.001401
s1649_n337,337,97.86350148367953,0.5014836795252225,-0.2916913946587539,0.3234421364985163,0.08635983067474823,0.008902077151335312,1,0.9969,1,0.9978,1,0.9986,1,0.9788,1,0.9619,0,0.4741,0,0.2199,0,0.08596,0,0.08301
s1650_n396,396,63.10606060606061,0.23737373737373738,-0.5666666666666665,0.12878787878787878,1.716003343634799,0.03535353535353535,0,0.1194,0,0.07932,0,0.0497,0,0.04433,0,0.01155,0,0.001138,0,0.001154,0,0.0003535,0,7.275e-06
s1651_n428,428,64.08878504672897,0.32476635514018687,-0.78107476635514,0.11448598130841121,0.7983546364719306,0.07242990654205607,0,0.1236,0,0.07326,0,0.04693,0,0.04381,0,0.01234,0,0.001786,0,0.001891,0,0.000195,0,4.276e-06
s1652_n490,490,105.24489795918366,0.45918367346938777,-0.3755102040816327,0.32244897959183677,0.032587367203591955,0.1142857142857143,1,0.9941,1,0.9953,1,0.9862,1,0.9938,1,0.9861,1,0.9901,1,0.9478,1,0.9667,1,0.9613
s1653_n524,524,62.57633587786259,0.4465648854961832,-0.9217557251908396,0.3053435114503817,0.3885999824178942,0.05725190839694656,1,0.9926,1,0.9525,1,0.9604,1,0.9275,1,0.9519,1,0.9645,1,0.9672,1,0.8752,0,0.4404
s1654_n554,554,88.68231046931407,0.4927797833935018,-0.9552346570397116,0.2815884476534296,0.17838305583526606,0.041516245487364614,1,0.9854,1,0.8293,1,0.624,0,0.4897,1,0.7003,1,0.8878,1,0.9527,1,0.9362,1,0.6355
s1655_n617,617,104.7487844408428,0.6304700162074554,-0.6930307941653162,0.39384116693679094,0.5383909114585851,0.10696920583468396,1,0.9995,1,0.9979,1,0.9954,1,0.9979,1,0.9978,1,0.998,1,0.9944,1,0.9953,1,0.9972
s1656_n674,674,113.81305637982196,0.486646884272997,-0.6324925816023734,0.3100890207715133,0.14542243928922938,0.05489614243323442,1,0.9929,1,0.9828,1,0.959,1,0.9729,1,0.9507,1,0.9924,1,0.9696,1,0.9657,1,0.969
s1657_n712,712,76.01123595505616,0.2457865168539326,-0.6978932584269664,0.324438202247191,-2.3654879848909,0.046348314606741575,0,0.1377,0,0.0333,0,0.009102,0,0.07885,0,0.008698,0,0.01693,0,0.003885,0,0.02636,0,6.478e-05
s1658_n751,751,66.12516644474034,0.27030625832223704,-0.48335552596537934,0.16245006657789612,1.4771212547196624,0.0,0,0.08528,0,0.09232,0,0.02198,0,0.05306,0,0.04288,0,0.00774,0,0.003103,0,0.0009775,0,6.215e-05
s1659_n318,318,108.83647798742138,0.5911949685534591,-0.32672955974842793,0.3238993710691824,0.17609125905568124,0.04402515723270441,1,0.9986,1,0.9989,1,0.9994,1,0.9969,1,0.9979,1,0.9966,1,0.9914,1,0.5086,0,0.3326
s1660_n360,360,119.94444444444446,0.4361111111111111,-0.5041666666666669,0.33333333333333337,-0.6110148339808888,0.09444444444444444,1,0.9946,1,0.9887,1,0.9648,1,0.9865,1,0.9475,1,0.9902,1,0.733,1,0.6417,1,0.9093
s1661_n406,406,75.41871921182266,0.35467980295566504,-0.708866995073892,0.15763546798029557,0.3010299956639812,0.07881773399014778,1,0.8083,1,0.7107,1,0.6555,1,0.5593,1,0.5665,1,0.9373,1,0.5971,1,0.5351,1,0.5303
s1662_n471,471,90.40339702760085,0.29936305732484075,-0.6811040339702759,0.2653927813163482,-0.9069504078051817,0.059447983014861996,1,0.9217,1,0.9607,1,0.8878,1,0.9285,0,0.4658,1,0.9563,1,0.7739,0,0.4767,0,0.3024
s1663_n505,505,94.27722772277228,0.5881188118811882,-0.7693069306930693,0.40396039603960393,0.13602770877391215,0.03564356435643565,1,1.0,1,1.0,1,1.0,1,0.9996,1,0.9998,1,0.9998,1,0.9934,0,0.1084,0,0.02618
s1664_n569,569,109.31458699472758,0.43936731107205623,-0.48558875219683684,0.2126537785588752,0.4179110896026576,0.043936731107205626,1,0.859,1,0.8659,1,0.8106,1,0.7466,1,0.624,1,0.8812,1,0.7325,1,0.7471,0,0.2723
s1665_n631,631,108.60538827258321,0.48494453248811414,-0.520126782884311,0.30269413629160064,0.031517051446064766,0.12995245641838352,1,0.9993,1,0.9989,1,0.9972,1,0.9965,1,0.9896,1,0.9965,1,0.9362,1,0.8534,1,0.9621
s1666_n690,690,112.95652173913042,0.408695652173913,-0.2685507246376808,0.08985507246376812,0.7861201800549189,0.06811594202898551,0,0.2666,0,0.3785,0,0.1973,0,0.2031,0,0.01578,0,0.01035,0,0.02637,0,0.02043,0,4.61e-05
s1667_n736,736,65.74728260869564,0.46467391304347827,-0.5743206521739131,0.33423913043478265,0.22933677100890637,0.001358695652173913,0,0.3039,0,0.1859,0,0.2347,0,0.1048,0,0.2913,0,0.1032,0,0.01175,0,0.01107,0,0.01708
s1668_n751,751,40.98535286284953,0.09587217043941411,0.015579227696404685,0.0,0.0,0.09986684420772303,0,0.03523,0,0.02748,0,0.0008014,0,0.003839,0,0.01424,0,0.003134,0,0.001674,0,0.0007502,0,3.64e-06
s1669_n340,340,100.38235294117645,0.5264705882352941,-0.6782352941176472,0.3764705882352941,0.16221485557169293,0.10882352941176471,1,0.9994,1,0.9984,1,0.9976,1,0.9979,1,0.9968,1,0.9981,1,0.9918,1,0.9814,1,0.9897
s1670_n367,367,77.16621253405994,0.2915531335149864,0.065940054495913,0.11171662125340599,0.6409780573583321,0.04632152588555859,0,0.2524,0,0.2542,0,0.2456,0,0.1496,0,0.0512,0,0.01672,0,0.01113,0,0.003031,0,7.731e-05
s1671_n420,420,88.66666666666667,0.4666666666666667,-0.864285714285714,0.3523809523809524,-0.011581872549815197,0.08095238095238096,1,0.9999,1,0.9999,1,0.9995,1,0.9992,1,0.9985,1,0.9989,1,0.996,1,0.9917,1,0.9911
s1672_n483,483,65.87991718426501,0.2815734989648033,-1.0498964803312631,0.05175983436853002,0.4559319556497244,0.11387163561076605,1,0.9315,1,0.9056,1,0.8789,1,0.7723,1,0.6688,0,0.3754,0,0.3075,0,0.0004776,0,7.308e-07
s1673_n511,511,90.93933463796476,0.5127201565557729,-0.4800391389432485,0.3287671232876712,0.10266234189714771,0.050880626223091974,1,0.9986,1,0.9984,1,0.999,1,0.9878,1,0.994,1,0.9887,1,0.7943,0,0.02833,0,0.02077
s1674_n597,597,109.91624790619765,0.37353433835845895,-0.5088777219430486,0.17252931323283083,0.024823583725032145,0.06532663316582914,0,0.0413,0,0.04268,0,0.02555,0,0.05718,0,0.007715,0,0.01435,0,0.02103,0,0.05328,0,0.0002076
s1675_n623,623,113.09791332263242,0.5264847512038524,-0.18491171749598725,0.3033707865168539,0.5238646582619887,0.0449438202247191,1,0.9846,1,0.9642,1,0.9531,1,0.9482,1,0.947,1,0.931,1,0.8401,1,0.9376,1,0.5062
s1676_n663,663,87.36048265460029,0.2941176470588235,0.30407239819004506,0.07692307692307693,0.04921802267018156,0.0693815987933635,0,0.189,0,0.1754,0,0.1087,0,0.1201,0,0.00881,0,0.007821,0,0.01387,0,0.004599,0,5.904e-06
s1677_n711,711,67.76371308016877,0.17158931082981715,-0.30098452883263016,0.10829817158931082,1.2730012720637376,0.02531645569620253,1,0.6465,0,0.4386,0,0.1264,0,0.1074,0,0.04773,0,0.115,0,0.003684,0,0.002127,0,3.573e-06
s1678_n792,792,70.70707070707071,0.17803030303030304,-0.07083333333333328,0.0012626262626262627,0.3010299956639812,0.021464646464646464,0,0.1091,0,0.09089,0,0.03343,0,0.06849,0,0.0775,0,0.1725,0,0.01368,0,0.07494,0,0.0006994
s1679_n336,336,121.04166666666664,0.4285714285714286,-0.4247023809523808,0.3363095238095238,-0.2897489852542921,0.047619047619047616,1,0.9986,1,0.9818,1,0.9732,1,0.9687,1,0.8475,1,0.9854,1,0.9111,1,0.6647,1,0.9481
s1680_n383,383,85.79634464751958,0.44647519582245426,-0.6608355091383811,0.3263707571801567,0.1309291002974874,0.10443864229765012,1,1.0,1,0.9999,1,0.9996,1,0.999,1,0.9977,1,0.9972,1,0.9864,1,0.9807,1,0.9834
s1681_n410,410,76.21951219512195,0.3292682926829268,-1.2119512195121955,0.1048780487804878,0.6651117370750514,0.1048780487804878,1,0.6109,0,0.4101,0,0.429,0,0.3273,0,0.2511,0,0.03427,0,0.01611,0,0.0001541,0,9.489e-07
s1682_n454,454,74.20704845814977,0.2577092511013216,-0.720044052863436,0.04405286343612335,-0.0791812460476248,0.0881057268722467,0,0.2241,0,0.09526,0,0.1492,0,0.1634,0,0.08859,0,0.03208,0,0.05187,0,5.537e-05,0,3.78e-08
s1683_n516,516,61.2984496124031,0.28875968992248063,-0.4998062015503878,0.12209302325581396,0.8527848686805478,0.08527131782945738,0,0.3822,0,0.1541,0,0.02869,0,0.03636,0,0.03632,0,0.04117,0,0.003401,0,3.39e-05,0,2.024e-07
s1684_n582,582,113.00687285223367,0.39003436426116833,-0.14759450171821292,0.26116838487972505,0.15970084286751196,0.0,0,0.2628,0,0.2372,0,0.2106,0,0.3119,0,0.171,0,0.04693,0,0.03741,0,0.003622,0,0.0002126
s1685_n605,605,92.0495867768595,0.3239669421487603,0.08561983471074389,0.09586776859504133,0.26884531229258,0.031404958677685946,1,0.7019,1,0.6189,0,0.3068,0,0.396,0,0.2304,0,0.3976,0,0.2403,0,0.09255,0,0.0006056
s1686_n696,696,96.26436781609196,0.5603448275862069,-0.6504310344827585,0.40804597701149425,0.22996663983853585,0.018678160919540228,1,0.9997,1,0.9995,1,0.9999,1,0.998,1,0.9996,1,0.9996,1,0.9825,0,0.04662,0,0.004401
s1687_n743,743,101.84387617765813,0.5060565275908478,-0.614535666218035,0.32974427994616423,0.031663008255337584,0.13189771197846567,1,0.9995,1,0.9994,1,0.9986,1,0.9987,1,0.9979,1,0.9987,1,0.9932,1,0.9831,1,0.9823
s1688_n794,794,104.97481108312343,0.4508816120906801,-0.1182619647355165,0.29219143576826195,0.08190410438309811,0.0163727959697733,1,0.9999,1,1.0,1,1.0,1,0.9985,1,0.9993,1,0.9994,1,0.9795,0,0.001819,0,0.0003974
s1689_n303,303,96.56765676567656,0.438943894389439,-0.13597359735973613,0.2838283828382838,0.019744058195757096,0.026402640264026403,0,0.4858,0,0.2448,0,0.03961,0,0.02175,0,0.005248,0,0.006692,0,0.0007041,0,1.71e-05,0,2.648e-06
s1690_n398,398,86.03015075376884,0.3944723618090452,-0.39874371859296465,0.2814070351758794,0.04575749056067514,0.0829145728643216,1,0.6771,1,0.6318,1,0.7285,1,0.842,0,0.3891,1,0.7242,0,0.2798,0,0.3205,0,0.2666
s1691_n406,406,82.61083743842363,0.4556650246305418,-0.5504926108374384,0.2561576354679803,0.04921802267018156,0.03694581280788177,1,0.9994,1,0.9995,1,0.9998,1,0.9762,1,0.9966,1,0.9977,1,0.8825,0,0.004419,0,0.001266
s1692_n464,464,98.4051724137931,0.5129310344827586,-0.7943965517241379,0.27586206896551724,0.29104577475738025,0.11853448275862069,1,0.9992,1,0.9974,1,0.9938,1,0.996,1,0.9944,1,0.9965,1,0.968,1,0.9637,1,0.9914
s1693_n514,514,78.89105058365759,0.23151750972762644,-0.06750972762645899,0.04669260700389105,0.06694678963061323,0.011673151750972763,0,0.3936,0,0.1275,0,0.01294,0,0.02315,0,0.007927,0,0.0009434,0,0.0003564,0,3.825e-05,0,3.688e-06
s1694_n590,590,71.06779661016948,0.3728813559322034,-0.760677966101695,0.1152542372881356,0.3679767852945943,0.1610169491525424,1,0.9097,1,0.8715,1,0.7613,1,0.8261,1,0.8096,1,0.9304,1,0.8368,1,0.8629,1,0.7275
s1695_n639,639,124.36619718309858,0.5978090766823161,-0.4895148669796555,0.37715179968701096,0.14796697060041394,0.09859154929577466,1,0.9998,1,0.9997,1,0.9993,1,0.9992,1,0.9994,1,0.9995,1,0.996,1,0.9935,1,0.9955
s1696_n659,659,103.17147192716236,0.6312594840667678,-0.5550834597875569,0.4203338391502276,-0.04050121481735132,0.007587253414264037,1,1.0,1,1.0,1,1.0,1,0.9998,1,0.9999,1,0.9999,1,0.9942,0,0.04777,0,0.03248
s1697_n746,746,96.98391420911527,0.49195710455764075,-0.48190348525469184,0.3659517426273458,0.2705817979403247,0.02815013404825737,1,0.9836,1,0.9674,1,0.9163,1,0.787,1,0.8964,1,0.923,1,0.9188,1,0.9433,1,0.6067
s1698_n771,771,47.418936446173795,0.3463035019455253,-1.1673151750972761,0.30739299610894943,1.8957907482504441,0.042801556420233464,1,0.9502,1,0.536,1,0.5552,0,0.142,1,0.6373,1,0.6605,0,0.1288,0,0.03533,0,0.001588
s1699_n346,346,116.90751445086704,0.48265895953757226,-0.5635838150289016,0.3150289017341041,-0.00782533751195664,0.08092485549132947,1,0.9821,1,0.9348,1,0.9703,1,0.9616,1,0.8405,1,0.9851,1,0.5409,0,0.2925,1,0.8179
s1700_n396,396,70.3030303030303,0.2828282828282828,0.07878787878787868,0.15656565656565657,0.4416489365574434,0.06565656565656565,0,0.2356,0,0.2521,0,0.1047,0,0.1406,0,0.002759,0,0.002343,0,0.005797,0,0.00132,0,7.934e-06
s1701_n424,424,72.73584905660377,0.1792452830188679,-0.38773584905660374,0.0,0.0,0.0,0,0.03024,0,0.01593,0,0.01108,0,0.02691,0,0.008946,0,0.001704,0,0.000472,0,0.0001867,0,3.538e-05
s1702_n471,471,100.53078556263269,0.505307855626327,-0.30636942675159246,0.29723991507430997,0.0982865418368598,0.044585987261146494,1,0.9997,1,0.9997,1,0.9998,1,0.9941,1,0.9978,1,0.9857,1,0.8902,0,0.006109,0,0.002124
