header,subrun,orig_id,length,source_path,camsol_ph7,pH
fixt1_E066_highw__camsol_max_w32__s44_n300,camsol_max_w32,s44_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s44_n300.pdb,2.547224,7.00
fixt1_E066_highw__camsol_max_w32__s44_n400,camsol_max_w32,s44_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s44_n400.pdb,-0.346391,7.00
fixt1_E066_highw__camsol_max_w32__s44_n500,camsol_max_w32,s44_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s44_n500.pdb,2.682417,7.00
fixt1_E066_highw__camsol_max_w32__s45_n300,camsol_max_w32,s45_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s45_n300.pdb,3.953191,7.00
fixt1_E066_highw__camsol_max_w32__s45_n400,camsol_max_w32,s45_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s45_n400.pdb,3.531842,7.00
fixt1_E066_highw__camsol_max_w32__s45_n500,camsol_max_w32,s45_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s45_n500.pdb,3.352158,7.00
fixt1_E066_highw__camsol_max_w32__s46_n300,camsol_max_w32,s46_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s46_n300.pdb,3.065779,7.00
fixt1_E066_highw__camsol_max_w32__s46_n400,camsol_max_w32,s46_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s46_n400.pdb,0.771369,7.00
fixt1_E066_highw__camsol_max_w32__s46_n500,camsol_max_w32,s46_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s46_n500.pdb,1.691533,7.00
fixt1_E066_highw__camsol_max_w32__s47_n300,camsol_max_w32,s47_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s47_n300.pdb,3.475333,7.00
fixt1_E066_highw__camsol_max_w32__s47_n400,camsol_max_w32,s47_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s47_n400.pdb,6.533015,7.00
fixt1_E066_highw__camsol_max_w32__s47_n500,camsol_max_w32,s47_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s47_n500.pdb,-2.973712,7.00
fixt1_E066_highw__camsol_max_w32__s48_n300,camsol_max_w32,s48_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s48_n300.pdb,4.063712,7.00
fixt1_E066_highw__camsol_max_w32__s48_n400,camsol_max_w32,s48_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s48_n400.pdb,3.503182,7.00
fixt1_E066_highw__camsol_max_w32__s48_n500,camsol_max_w32,s48_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s48_n500.pdb,1.709806,7.00
fixt1_E066_highw__camsol_max_w32__s49_n300,camsol_max_w32,s49_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s49_n300.pdb,0.774613,7.00
fixt1_E066_highw__camsol_max_w32__s49_n400,camsol_max_w32,s49_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s49_n400.pdb,1.887670,7.00
fixt1_E066_highw__camsol_max_w32__s49_n500,camsol_max_w32,s49_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s49_n500.pdb,1.891667,7.00
fixt1_E066_highw__camsol_max_w32__s50_n300,camsol_max_w32,s50_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s50_n300.pdb,1.589478,7.00
fixt1_E066_highw__camsol_max_w32__s50_n400,camsol_max_w32,s50_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s50_n400.pdb,4.231559,7.00
fixt1_E066_highw__camsol_max_w32__s50_n500,camsol_max_w32,s50_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s50_n500.pdb,1.452551,7.00
fixt1_E066_highw__camsol_max_w32__s51_n300,camsol_max_w32,s51_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s51_n300.pdb,3.725871,7.00
fixt1_E066_highw__camsol_max_w32__s51_n400,camsol_max_w32,s51_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s51_n400.pdb,2.075399,7.00
fixt1_E066_highw__camsol_max_w32__s51_n500,camsol_max_w32,s51_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s51_n500.pdb,0.343151,7.00
fixt1_E066_highw__camsol_max_w32__s52_n300,camsol_max_w32,s52_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s52_n300.pdb,3.156320,7.00
fixt1_E066_highw__camsol_max_w32__s52_n400,camsol_max_w32,s52_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s52_n400.pdb,3.091054,7.00
fixt1_E066_highw__camsol_max_w32__s52_n500,camsol_max_w32,s52_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s52_n500.pdb,2.489130,7.00
fixt1_E066_highw__camsol_max_w32__s53_n300,camsol_max_w32,s53_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s53_n300.pdb,3.063796,7.00
fixt1_E066_highw__camsol_max_w32__s53_n400,camsol_max_w32,s53_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s53_n400.pdb,2.966269,7.00
fixt1_E066_highw__camsol_max_w32__s53_n500,camsol_max_w32,s53_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s53_n500.pdb,1.348581,7.00
fixt1_E066_highw__camsol_max_w32__s54_n300,camsol_max_w32,s54_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s54_n300.pdb,1.292990,7.00
fixt1_E066_highw__camsol_max_w32__s54_n400,camsol_max_w32,s54_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s54_n400.pdb,3.307282,7.00
fixt1_E066_highw__camsol_max_w32__s54_n500,camsol_max_w32,s54_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s54_n500.pdb,-0.245995,7.00
fixt1_E066_highw__camsol_max_w32__s55_n300,camsol_max_w32,s55_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s55_n300.pdb,2.758330,7.00
fixt1_E066_highw__camsol_max_w32__s55_n400,camsol_max_w32,s55_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s55_n400.pdb,1.772543,7.00
fixt1_E066_highw__camsol_max_w32__s55_n500,camsol_max_w32,s55_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s55_n500.pdb,2.833354,7.00
fixt1_E066_highw__camsol_max_w32__s56_n300,camsol_max_w32,s56_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s56_n300.pdb,3.666655,7.00
fixt1_E066_highw__camsol_max_w32__s56_n400,camsol_max_w32,s56_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s56_n400.pdb,1.462730,7.00
fixt1_E066_highw__camsol_max_w32__s56_n500,camsol_max_w32,s56_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s56_n500.pdb,4.062678,7.00
fixt1_E066_highw__camsol_max_w32__s57_n300,camsol_max_w32,s57_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s57_n300.pdb,3.717658,7.00
fixt1_E066_highw__camsol_max_w32__s57_n400,camsol_max_w32,s57_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s57_n400.pdb,3.684046,7.00
fixt1_E066_highw__camsol_max_w32__s57_n500,camsol_max_w32,s57_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w32/guided/s57_n500.pdb,1.895078,7.00
fixt1_E066_highw__camsol_max_w48__s42_n300,camsol_max_w48,s42_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s42_n300.pdb,3.373767,7.00
fixt1_E066_highw__camsol_max_w48__s42_n400,camsol_max_w48,s42_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s42_n400.pdb,4.149036,7.00
fixt1_E066_highw__camsol_max_w48__s42_n500,camsol_max_w48,s42_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s42_n500.pdb,3.607284,7.00
fixt1_E066_highw__camsol_max_w48__s43_n300,camsol_max_w48,s43_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s43_n300.pdb,3.320389,7.00
fixt1_E066_highw__camsol_max_w48__s43_n400,camsol_max_w48,s43_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s43_n400.pdb,4.301012,7.00
fixt1_E066_highw__camsol_max_w48__s43_n500,camsol_max_w48,s43_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s43_n500.pdb,4.713173,7.00
fixt1_E066_highw__camsol_max_w48__s44_n300,camsol_max_w48,s44_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s44_n300.pdb,4.012089,7.00
fixt1_E066_highw__camsol_max_w48__s44_n400,camsol_max_w48,s44_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s44_n400.pdb,1.078310,7.00
fixt1_E066_highw__camsol_max_w48__s44_n500,camsol_max_w48,s44_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s44_n500.pdb,3.330824,7.00
fixt1_E066_highw__camsol_max_w48__s45_n300,camsol_max_w48,s45_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s45_n300.pdb,4.845484,7.00
fixt1_E066_highw__camsol_max_w48__s45_n400,camsol_max_w48,s45_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s45_n400.pdb,4.073405,7.00
fixt1_E066_highw__camsol_max_w48__s45_n500,camsol_max_w48,s45_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s45_n500.pdb,3.622813,7.00
fixt1_E066_highw__camsol_max_w48__s46_n300,camsol_max_w48,s46_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s46_n300.pdb,4.192127,7.00
fixt1_E066_highw__camsol_max_w48__s46_n400,camsol_max_w48,s46_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s46_n400.pdb,1.329559,7.00
fixt1_E066_highw__camsol_max_w48__s46_n500,camsol_max_w48,s46_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s46_n500.pdb,1.989221,7.00
fixt1_E066_highw__camsol_max_w48__s47_n300,camsol_max_w48,s47_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s47_n300.pdb,4.633562,7.00
fixt1_E066_highw__camsol_max_w48__s47_n400,camsol_max_w48,s47_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s47_n400.pdb,7.382812,7.00
fixt1_E066_highw__camsol_max_w48__s47_n500,camsol_max_w48,s47_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s47_n500.pdb,-2.069047,7.00
fixt1_E066_highw__camsol_max_w48__s48_n300,camsol_max_w48,s48_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s48_n300.pdb,5.555494,7.00
fixt1_E066_highw__camsol_max_w48__s48_n400,camsol_max_w48,s48_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s48_n400.pdb,4.374972,7.00
fixt1_E066_highw__camsol_max_w48__s48_n500,camsol_max_w48,s48_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s48_n500.pdb,3.108396,7.00
fixt1_E066_highw__camsol_max_w48__s49_n300,camsol_max_w48,s49_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s49_n300.pdb,1.302540,7.00
fixt1_E066_highw__camsol_max_w48__s49_n400,camsol_max_w48,s49_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s49_n400.pdb,2.215111,7.00
fixt1_E066_highw__camsol_max_w48__s49_n500,camsol_max_w48,s49_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s49_n500.pdb,3.148598,7.00
fixt1_E066_highw__camsol_max_w48__s50_n300,camsol_max_w48,s50_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s50_n300.pdb,2.466041,7.00
fixt1_E066_highw__camsol_max_w48__s50_n400,camsol_max_w48,s50_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s50_n400.pdb,4.921981,7.00
fixt1_E066_highw__camsol_max_w48__s50_n500,camsol_max_w48,s50_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s50_n500.pdb,1.905953,7.00
fixt1_E066_highw__camsol_max_w48__s51_n300,camsol_max_w48,s51_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s51_n300.pdb,4.476686,7.00
fixt1_E066_highw__camsol_max_w48__s51_n400,camsol_max_w48,s51_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s51_n400.pdb,3.483371,7.00
fixt1_E066_highw__camsol_max_w48__s51_n500,camsol_max_w48,s51_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s51_n500.pdb,1.961388,7.00
fixt1_E066_highw__camsol_max_w48__s52_n300,camsol_max_w48,s52_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s52_n300.pdb,3.741827,7.00
fixt1_E066_highw__camsol_max_w48__s52_n400,camsol_max_w48,s52_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s52_n400.pdb,3.750521,7.00
fixt1_E066_highw__camsol_max_w48__s52_n500,camsol_max_w48,s52_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s52_n500.pdb,3.176862,7.00
fixt1_E066_highw__camsol_max_w48__s53_n300,camsol_max_w48,s53_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s53_n300.pdb,3.593723,7.00
fixt1_E066_highw__camsol_max_w48__s53_n400,camsol_max_w48,s53_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s53_n400.pdb,4.641388,7.00
fixt1_E066_highw__camsol_max_w48__s53_n500,camsol_max_w48,s53_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s53_n500.pdb,1.753961,7.00
fixt1_E066_highw__camsol_max_w48__s54_n300,camsol_max_w48,s54_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s54_n300.pdb,3.407047,7.00
fixt1_E066_highw__camsol_max_w48__s54_n400,camsol_max_w48,s54_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s54_n400.pdb,4.188734,7.00
fixt1_E066_highw__camsol_max_w48__s54_n500,camsol_max_w48,s54_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s54_n500.pdb,0.221237,7.00
fixt1_E066_highw__camsol_max_w48__s55_n300,camsol_max_w48,s55_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s55_n300.pdb,3.423695,7.00
fixt1_E066_highw__camsol_max_w48__s55_n400,camsol_max_w48,s55_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s55_n400.pdb,2.843872,7.00
fixt1_E066_highw__camsol_max_w48__s55_n500,camsol_max_w48,s55_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s55_n500.pdb,3.516579,7.00
fixt1_E066_highw__camsol_max_w48__s56_n300,camsol_max_w48,s56_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s56_n300.pdb,5.191241,7.00
fixt1_E066_highw__camsol_max_w48__s56_n400,camsol_max_w48,s56_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s56_n400.pdb,2.548595,7.00
fixt1_E066_highw__camsol_max_w48__s56_n500,camsol_max_w48,s56_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s56_n500.pdb,5.158097,7.00
fixt1_E066_highw__camsol_max_w48__s57_n300,camsol_max_w48,s57_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s57_n300.pdb,4.883437,7.00
fixt1_E066_highw__camsol_max_w48__s57_n400,camsol_max_w48,s57_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s57_n400.pdb,4.535225,7.00
fixt1_E066_highw__camsol_max_w48__s57_n500,camsol_max_w48,s57_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w48/guided/s57_n500.pdb,2.887392,7.00
fixt1_E066_highw__camsol_max_w64__s42_n300,camsol_max_w64,s42_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w64/guided/s42_n300.pdb,4.145749,7.00
fixt1_E066_highw__camsol_max_w64__s42_n400,camsol_max_w64,s42_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w64/guided/s42_n400.pdb,5.655534,7.00
fixt1_E066_highw__camsol_max_w64__s42_n500,camsol_max_w64,s42_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w64/guided/s42_n500.pdb,4.112032,7.00
fixt1_E066_highw__camsol_max_w64__s43_n300,camsol_max_w64,s43_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w64/guided/s43_n300.pdb,4.886664,7.00
fixt1_E066_highw__camsol_max_w64__s43_n400,camsol_max_w64,s43_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w64/guided/s43_n400.pdb,6.300914,7.00
fixt1_E066_highw__camsol_max_w64__s43_n500,camsol_max_w64,s43_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w64/guided/s43_n500.pdb,5.921153,7.00
fixt1_E066_highw__camsol_max_w64__s44_n300,camsol_max_w64,s44_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w64/guided/s44_n300.pdb,6.932598,7.00
fixt1_E066_highw__camsol_max_w64__s44_n400,camsol_max_w64,s44_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w64/guided/s44_n400.pdb,2.274405,7.00
fixt1_E066_highw__camsol_max_w64__s44_n500,camsol_max_w64,s44_n500,500,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w64/guided/s44_n500.pdb,4.569215,7.00
fixt1_E066_highw__camsol_max_w64__s45_n300,camsol_max_w64,s45_n300,300,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w64/guided/s45_n300.pdb,5.971911,7.00
fixt1_E066_highw__camsol_max_w64__s45_n400,camsol_max_w64,s45_n400,400,/home/ks2218/la-proteina/results/fixt1_full_replication_2026_05_18/E066_high_w/camsol_max_w64/guided/s45_n400.pdb,5.844111,7.00
